generation,individual_index,expression,fitness
39,21,4.974986172805261,-0.407368483234639
39,22,((4.570041982854873) / (x0)) / (abs(x0)**(-1.0197289985268867)),-0.3944033730403978
39,23,(abs(0.9936141132443062)**(x0)) + ((x1) - (133.5823934368206)),-25455.219599080872
39,24,((x0) - (x1)) / (abs(x0)**(x0)),-25.15785605248619
39,25,4.974986172805261,-0.407368483234639
39,26,((-0.5347796288564108) / (x1)) * ((-0.7802983460712031) / (0.00395098359610499)),-12.74404292988277
39,27,((x0) - (-143.6082766529454)) - ((x1) + (x0)),-25606.0614771812
39,28,abs((-0.3930984989197135) + (0.8891475541575271))**((0.42395240488483554) - (x0)),-inf
39,29,((x1) / (x0)) + ((0.012649947514568567) * (x1)),-9.039941521257497
39,30,4.974986172805261,-0.407368483234639
39,31,(1.2532714725282317) / (0.25191456753638),-0.40736848323464603
39,32,4.974986172805261,-0.407368483234639
39,33,(-14.464688571588145) / (((x1) / (-92.6443091784433)) * (x1)),-17.918365646704867
39,34,4.974986172805261,-0.407368483234639
39,35,4.974986172805261,-0.407368483234639
39,36,4.974986172805261,-0.407368483234639
39,37,(-21.29054932172392) / ((-4.658718554972693) / (abs(x0)**(0.019728883407492213))),-0.3944033730404148
39,38,(abs(x0)**(x0)) * (abs(0.2291510994461683)**(x1)),-inf
39,39,((2.5670905884343456) * (1.8686519093372087)) / (abs(-0.498542036999149)**(0.05233983368080441)),-0.4073684832348238
39,40,((-0.9993910866173694) * (x1)) - ((-4.890571511993983) - (x0)),-0.3978857807910415
39,41,(x0) + (-133.65809813182744),-25543.769846604715
39,42,4.974986172805261,-0.407368483234639
39,43,((2.870143286911614) + (2.104842925449372)) * ((x1) / (x0)),-0.4073684832346394
39,44,4.974986172805261,-0.407368483234639
39,45,(-21.419919950603823) / ((-3.983900933918459) / (0.9252999256805848)),-0.40736848323483876
39,46,(381.28495975136923) / (((x0) - (x0)) + ((x0) + (47.954194177429216))),-6.881201006777855
39,47,(abs(x0)**(-0.03887133734340104)) / ((x0) / (128.73707140932873)),-13.230213231384734
39,48,((x0) * (0.0006089099875136695)) + ((1.6115122112230946) / (0.3295141157129164)),-0.3978857807921992
39,49,((-0.6608647315645221) / (-0.9401813696862913)) * ((0.022399509419250244) * (x0)),-14.053448088962027
39,50,4.974986172805261,-0.407368483234639
39,51,((x0) - (x1)) + ((x1) + (-133.65819170807163)),-25543.769846601335
39,52,abs(x1)**(0.31286817368345343),-3.162117435447544
39,53,x1,-43408.274378704424
39,54,(4.9749861229472065) + ((x0) - (x1)),-0.407368483234643
39,55,4.974986172805261,-0.407368483234639
39,56,4.974986172805261,-0.407368483234639
39,57,((x0) / (x0)) - ((x0) + (-142.6081990758768)),-25606.061477165298
39,58,(3.1261069522501854) / (0.6283649486033208),-0.4073684832346391
39,59,((5.888714032213433) / (x1)) / ((x1) / (227.56647292841018)),-17.91836564673527
39,60,((x1) - (x0)) + ((x0) + (x0)),-176378.70758643924
39,61,4.974986172805261,-0.407368483234639
39,62,((2.9969806347910115) - (x0)) - ((-1.9780053572138772) - (x0)),-0.40736848323467806
39,63,abs((-0.16053393901602475) + (0.16096625986124602))**((x1) * (x1)),-25.15785605248619
39,64,((x0) - (x1)) / ((-0.0477568014637606) / (-0.4085461084526001)),-25.15785605248619
39,65,(x1) + (x1),-176378.70758643924
39,66,((x1) - (-0.36276367523605635)) / (abs(x1)**(x0)),-25.15785605248619
39,67,((x1) + (-0.8496528541086138)) / ((x0) / (5.07931530928451)),-0.3976066270858591
39,68,abs((x1) - (x1))**(0.8860768795613854),-25.15785605248619
39,69,abs((x1) - (x1))**((x1) / (x1)),-25.15785605248619
39,70,((2.6980804024924465) + (2.2769057788825755)) + ((x0) - (x1)),-0.4073684832346388
39,71,4.974986172805261,-0.407368483234639
39,72,(0.3466572179821353) + (4.628328974478461),-0.4073684832346387
39,73,((58.4024856566827) - (x0)) * ((x0) + (-456.8632290790246)),-425558978.2677862
39,74,abs((x1) / (x1))**((x1) * (x1)),-16.207883676795582
39,75,4.974986172805261,-0.407368483234639
39,76,((112.28816307589587) - (x0)) * (abs(x0)**(-0.9355229809393588)),-19.575425188939604
39,77,4.974986172805261,-0.407368483234639
39,78,4.974986172805261,-0.407368483234639
39,79,4.974986172805261,-0.407368483234639
39,80,abs((-1.8565156710073365) - (1.4041043572378022))**(1.3574744118714002),-0.40736848323464014
39,81,(-133.65821394131254) + (x0),-25543.76984660311
39,82,((-133.65814716715687) + (x0)) + (abs(0.026557102311770997)**(x0)),-25543.769846600757
39,83,((2.175965349420932) - (-1.2834838496411982)) * (abs(x0)**(0.07391668233537765)),-0.5258121472114529
39,84,4.974986172805261,-0.407368483234639
39,85,(-21.321548177425885) / ((-4.516891852530438) / (abs(0.7484383116785962)**(-0.18127870904106824))),-0.4073684832346387
39,86,((0.168516495190977) * (x0)) / (abs(x0)**(x0)),-25.15785605248619
39,87,4.974986172805261,-0.407368483234639
39,88,((1.6982612888017015) - (-2.870260997671221)) + (0.4064639016092979),-0.4073684832346388
39,89,((x0) - (x0)) * ((x0) * (-0.0019259248058927092)),-25.15785605248619
39,90,4.974986172805261,-0.407368483234639
39,91,(x0) + (-133.65818522106457),-25543.769846601004
39,92,4.974986172805261,-0.407368483234639
39,93,4.974986172805261,-0.407368483234639
39,94,4.974986172805261,-0.407368483234639
39,95,4.974986172805261,-0.407368483234639
39,96,4.974986172805261,-0.407368483234639
39,97,4.974986172805261,-0.407368483234639
39,98,((x1) * (-1.9842551244475701)) + ((x1) + (x1)),-14.05344808896453
39,99,x0,-43408.274378704424
40,0,((0.9656328936847962) / (x0)) * (abs(x0)**(-1.3490616691240334)),-25.154058154681067
40,1,x0,-43408.274378704424
40,2,((117.11429968672415) - (x0)) * (-0.002926829898020561),-24.66307476377518
40,3,4.974986172805261,-0.407368483234639
40,4,(440.56269847960516) / (((x1) * (5.6116898236539425)) - ((x1) - (x1))),-13.56183020711828
40,5,4.974986172805261,-0.407368483234639
40,6,(abs(0.07789467692203877)**(x0)) - ((x0) + (x1)),-182020.87486599723
40,7,((-0.01448295450109281) / (1.1530399299615268)) * ((-27.353736586093113) - (x0)),-12.403617857094236
40,8,4.974986172805261,-0.407368483234639
40,9,x0,-43408.274378704424
40,10,4.974986172805261,-0.407368483234639
40,11,(5.0696494243241395) / (((x1) / (264.3316989123249)) * (x1)),-17.91836564672247
40,12,abs((x1) - (x1))**((0.5680991799844974) + (x1)),-25.15785605248619
40,13,(abs(-1.0156156826804048)**(x1)) / ((-14.740114311096855) + (x1)),-16.49708333178862
40,14,(0.3466572179821353) + (4.628328974478461),-0.4073684832346387
40,15,4.974986172805261,-0.407368483234639
40,16,4.974986172805261,-0.407368483234639
40,17,4.974986172805261,-0.407368483234639
40,18,((420.875748519148) - (x0)) - ((x0) + (x0)),-230264.41945663185
40,19,4.974986172805261,-0.407368483234639
40,20,4.974986172805261,-0.407368483234639
40,21,abs(x0)**(0.31286817150798935),-3.162117435447564
40,22,((4.570041982854873) / (x0)) / (abs(x0)**(-1.0197289985268867)),-0.3944033730403978
40,23,(abs(x1)**(x0)) - ((-0.9178407550591599) - (-0.526474402663154)),-inf
40,24,4.974986172805261,-0.407368483234639
40,25,((x1) * (x0)) / ((x1) - (x0)),-inf
40,26,abs((-0.059409710680064176) - (0.9991967804332729))**(abs(-0.7243890177887529)**(x0)),-16.20720630420841
40,27,(4.890571056500173) + ((x0) * (0.0006089100646129598)),-0.3978857807921475
40,28,((x0) - (x0)) / ((x1) * (x0)),-25.15785605248619
40,29,4.974986172805261,-0.407368483234639
40,30,4.974986172805261,-0.407368483234639
40,31,4.974986172805261,-0.407368483234639
40,32,4.974986172805261,-0.407368483234639
40,33,(-21.419919950603823) / ((-3.983900933918459) / (0.9252999256805848)),-0.40736848323483876
40,34,(abs(0.02767908104615513)**(x0)) * ((x0) * (0.9182254887419885)),-25.15785605248619
40,35,x0,-43408.274378704424
40,36,((x1) * (-0.7670339705199296)) - (abs(x0)**(x1)),-inf
40,37,(0.3466572179821353) + (4.628328974478461),-0.4073684832346387
40,38,abs(x0)**(0.31286817369429976),-3.162117435447544
40,39,(4.570045109545168) * (abs(x0)**(0.019728836661790504)),-0.39440337304066897
40,40,(abs(x1)**(x1)) - ((0.1869047522702867) / (x1)),-inf
40,41,x0,-43408.274378704424
40,42,(-21.321548177425885) / ((abs(x1)**(x0)) / ((x0) / (x1))),-25.15785605248619
40,43,4.974986172805261,-0.407368483234639
40,44,(4.890571067256824) + ((x0) * (0.0006089100333617172)),-0.39788578079216813
40,45,(4.962159893898103) + ((0.41905198362554036) * (0.030605228863544724)),-0.40736848323587543
40,46,4.974986172805261,-0.407368483234639
40,47,((x1) * (0.015744875552717547)) + (abs(-0.20629944990453697)**(x0)),-14.05344808887136
40,48,4.974986172805261,-0.407368483234639
40,49,((-43.540245880746006) - (45.56108716354409)) - ((44.55687731399844) - (x0)),-25543.76984660275
40,50,4.974986172805261,-0.407368483234639
40,51,(-21.29054932172392) / ((-4.658718554972693) / ((x0) - (x0))),-25.15785605248619
40,52,abs((0.782545028698864) * (x0))**((0.529032476065167) - (x0)),-25.15785605248619
40,53,((x0) * (x0)) - ((433.12236467942466) * (x0)),-833230332.6602092
40,54,(abs(x0)**(-3.127644648610996)) + ((x0) + (x0)),-176378.71021918012
40,55,abs(abs(0.016301185185038536)**(x0))**((x0) + (-0.4361180338726163)),-25.15785605248619
40,56,((x0) - (-2.55904707664529)) - ((x1) + (-2.415938960886317)),-0.40736848323466107
40,57,((x0) - (x1)) - ((x0) * (x1)),-9237213715.376904
40,58,(abs(x0)**(0.019728741172971662)) / (0.21881610885330743),-0.39440337304188133
40,59,((x1) * (1.000608909949741)) - ((-4.890571093613206) + (x1)),-0.3978857807922242
40,60,((x0) * (x1)) - ((x0) * (433.1223632222323)),-833230332.6602085
40,61,((3.1783068715894176) / (-2.6345951237131544)) * ((-4.087649687321505) / (0.9912056726063361)),-0.4073684832349092
40,62,(2.4228567011557427) + (2.552129875791228),-0.4073684832347902
40,63,((0.0006088643790524373) * (x1)) - ((-0.8066754348927732) * (6.062715648298862)),-0.39788578528226654
40,64,abs((-0.00101630279130549) - (0.18200168704037267))**(abs(-0.02095191639015348)**(x0)),-16.207883676795582
40,65,4.974986172805261,-0.407368483234639
40,66,4.974986172805261,-0.407368483234639
40,67,(abs(x0)**(x0)) * ((-0.39199947221477527) + (x1)),-inf
40,68,4.974986172805261,-0.407368483234639
40,69,4.974986172805261,-0.407368483234639
40,70,(abs(x1)**(x0)) / ((x1) + (-0.6750526478959813)),-inf
40,71,((x1) + (-167.56979152851983)) / (-5.739524498591323),-782.1846205705435
40,72,(0.01574488248704467) * (x1),-14.053448088962037
40,73,((-10.392882541146305) / (x1)) * (-10.162341736854511),-12.744042929865438
40,74,((0.015744876995169466) * (x0)) + ((x0) - (x0)),-14.053448088963645
40,75,((x0) * (x0)) / ((1.1372896767886695) / (2.8250716003877802e-05)),-19.45541699678008
40,76,4.974986172805261,-0.407368483234639
40,77,((x0) / (x1)) / ((x1) * (x1)),-25.147055447869725
40,78,((282.2410031841853) - (x0)) - (x1),-102360.73217271367
40,79,x1,-43408.274378704424
40,80,4.974986172805261,-0.407368483234639
40,81,(x1) * (((x0) - (x1)) - ((-433.1538725160847) + (x1))),-832926429.3881896
40,82,4.974986172805261,-0.407368483234639
40,83,4.974986172805261,-0.407368483234639
40,84,(-21.321548177425885) / ((-4.516891852530438) / (abs(0.7484383116785962)**(-0.18127870904106824))),-0.4073684832346387
40,85,4.974986172805261,-0.407368483234639
40,86,abs(x1)**(0.31286817460703364),-3.1621174354475365
40,87,4.974986172805261,-0.407368483234639
40,88,((x1) / (-10.383895273469012)) * ((x1) / (x0)),-576.4253909022578
40,89,(x1) * (0.01574487569145913),-14.053448088964421
40,90,(3.2496047269032977) / (abs(x0)**(-0.07339971045064603)),-0.7232836208913224
40,91,((x1) + (4.890571077327495)) + ((x0) * (-0.9993910899996535)),-0.3978857807921899
40,92,((x0) - (x0)) - ((x0) / (x1)),-36.107828428176795
40,93,4.974986172805261,-0.407368483234639
40,94,4.974986172805261,-0.407368483234639
40,95,((140.92426363531195) - (x1)) - ((x0) - (141.3174007361524)),-102360.7321727788
40,96,4.974986172805261,-0.407368483234639
40,97,x0,-43408.274378704424
40,98,abs(0.509381234023836)**(-2.378477925444406),-0.40736848323468183
40,99,((x1) / (-0.2512497176494475)) * ((x1) - (x0)),-25.15785605248619
41,0,4.974986172805261,-0.407368483234639
41,1,((x1) * (0.0006089100429404064)) + (4.8905710635338435),-0.39788578079216186
41,2,abs(x0)**(0.312868169358559),-3.16211743544759
41,3,(4.941321246645001) + ((0.8084712060017343) * (0.04163741221618453)),-0.4073684832398935
41,4,4.974986172805261,-0.407368483234639
41,5,((4.570041982854873) / (x0)) / (abs(x0)**(-1.0197289985268867)),-0.3944033730403978
41,6,(-1.3923577263723208) / ((-0.2839928978996692) / (abs(-1.0227943026590027)**(0.648583484399147))),-0.4073684832346388
41,7,abs(abs(x1)**(-0.47682030942635123))**(abs(x0)**(x0)),-25.15785605248619
41,8,4.974986172805261,-0.407368483234639
41,9,4.974986172805261,-0.407368483234639
41,10,((x0) + (x1)) * ((x1) - (x0)),-25.15785605248619
41,11,x0,-43408.274378704424
41,12,(abs(x0)**(-0.5334033103828254)) / (0.026169066838447184),-7.95258800410965
41,13,((x1) * (x1)) / (abs(x1)**(x0)),-25.15785605248618
41,14,(4.570045109545168) * (abs(x0)**(0.019728836661790504)),-0.39440337304066897
41,15,((4.28864391742747) / (x0)) * (abs(x0)**(1.030681144033755)),-0.40446223023652045
41,16,abs((0.02577336930253577) - (x1))**(abs(0.9776079442487381)**(x0)),-8.929569540031709
41,17,(4.490048467454062) + (0.48493771233573363),-0.4073684832346388
41,18,(-0.9043335830415157) / ((-0.13274234549053573) / (0.7302518440694691)),-0.40736848323490654
41,19,((x0) / (x0)) - ((x0) * (x0)),-9237124119.110245
41,20,abs(x0)**(0.3128681737150574),-3.162117435447543
41,21,4.974986172805261,-0.407368483234639
41,22,4.974986172805261,-0.407368483234639
41,23,(abs(x0)**(0.3486249627652433)) / (1.2730235266742778),-3.9152310061351048
41,24,((-0.9459301601974065) / (-0.19013724851030134)) + ((x0) - (x0)),-0.4073684832346559
41,25,((x1) * (-0.9741164017966795)) + (abs(x0)**(x1)),-inf
41,26,abs((-0.05789431630378039) - (x0))**((x0) - (x1)),-16.207883676795582
41,27,(x0) - ((-4.974986183306921) + (x1)),-0.4073684832346396
41,28,((x0) - (x0)) - ((x1) + (-143.60794635782733)),-25606.06147719696
41,29,(4.570045079477026) * (abs(x0)**(0.01972883790651282)),-0.39440337304066025
41,30,(4.591961462220996) * (abs(-0.273539720460155)**(-0.06180267224001927)),-0.40736848323463887
41,31,abs(x0)**(0.31286816765305453),-3.162117435447613
41,32,(abs(0.9763221724288516)**(-0.8219832076724705)) * (abs(-0.26175322415395863)**(x1)),-25.15785604893533
41,33,(abs(-1.1806083721843708)**(0.032507522491950325)) + (3.969572193419782),-0.4073684832394055
41,34,4.974986172805261,-0.407368483234639
41,35,4.974986172805261,-0.407368483234639
41,36,((-0.9842551244566874) * (x0)) + (x0),-14.053448088964505
41,37,4.974986172805261,-0.407368483234639
41,38,((282.2417283338397) - (x0)) - (x1),-102360.73217283146
41,39,4.974986172805261,-0.407368483234639
41,40,abs(abs(x1)**(-0.8446842454270281))**((-0.5482694087353579) + (0.17787279323811767)),-3.162117435447524
41,41,(-2.2900603850963437) / (((x0) / (-1.9956003200762937)) / (abs(x1)**(1.0197288449984847))),-0.39440337304070894
41,42,4.974986172805261,-0.407368483234639
41,43,(x1) - (x1),-25.15785605248619
41,44,((11.622944257416254) * (11.019444768695859)) - ((-15.529741746575425) + (x1)),-25606.061477161238
41,45,4.974986172805261,-0.407368483234639
41,46,4.974986172805261,-0.407368483234639
41,47,4.974986172805261,-0.407368483234639
41,48,((x0) * (x1)) + ((x1) / (14.991778414202068)),-9238884135.756678
41,49,((x1) + (-134.0550588041168)) + (abs(x0)**(-0.22293525030916195)),-25517.287085415534
41,50,((x0) + (0.32821205917861884)) / ((x0) - (x0)),-inf
41,51,abs(x0)**(((x1) + (x0)) - (abs(x0)**(x0))),-25.15785605248619
41,52,(-0.9188175302007484) / (abs(abs(x1)**(-1.0945363040583937))**((x0) / (-0.7225334581628158))),-25.15785605248619
41,53,abs((x0) + (x1))**((x0) * (0.5483206721495308)),-inf
41,54,((x1) * (x0)) - ((x1) - (-44628.7273333672)),-7203911694.658487
41,55,4.974986172805261,-0.407368483234639
41,56,x1,-43408.274378704424
41,57,((-68.68841489512457) + (x1)) + (-64.96972389117951),-25543.7698466011
41,58,4.974986172805261,-0.407368483234639
41,59,((abs(x1)**(3.312868175227979)) / (x1)) / ((x1) * (x1)),-3.1621174354475325
41,60,4.974986172805261,-0.407368483234639
41,61,((0.0007463666010047731) * (x1)) - ((-3.365818669086173) * (1.451714721059863)),-0.39858480010062014
41,62,((x1) / (-17.522590144518063)) - ((x1) + (x0)),-192472.61238945884
41,63,4.974986172805261,-0.407368483234639
41,64,((x0) * (x1)) - ((x0) * (433.1224353373665)),-833230332.6604654
41,65,(abs(60.20265432676783)**(1.7571928337000047)) / ((x1) * (x1)),-17.918365646704856
41,66,abs(x0)**(0.3128681737087043),-3.162117435447544
41,67,abs(x0)**(0.31286817369429976),-3.162117435447544
41,68,((x1) + (4.890571073881166)) + ((x0) * (-0.9993910899891698)),-0.3978857807921837
41,69,4.974986172805261,-0.407368483234639
41,70,(4.591961462220996) * (abs(-0.273539720460155)**(-0.06180267224001927)),-0.40736848323463887
41,71,4.974986172805261,-0.407368483234639
41,72,4.974986172805261,-0.407368483234639
41,73,4.974986172805261,-0.407368483234639
41,74,(2.7791203652771777) + (2.1958658301618224),-0.4073684832346388
41,75,4.974986172805261,-0.407368483234639
41,76,(abs(x1)**(x0)) / ((x0) / (x1)),-inf
41,77,4.974986172805261,-0.407368483234639
41,78,4.974986172805261,-0.407368483234639
41,79,x1,-43408.274378704424
41,80,((x1) - (x0)) - ((x1) * (-0.015744890406620596)),-14.053448088964481
41,81,(4.160826062352926) / (0.8363492697980062),-0.4073684832346388
41,82,4.974986172805261,-0.407368483234639
41,83,4.974986172805261,-0.407368483234639
41,84,(abs(-0.3024651195274708)**(x1)) / ((x1) + (x1)),-25.15785605147132
41,85,4.974986172805261,-0.407368483234639
41,86,(-272.2914209831027) + (((x0) + (x0)) - ((x1) - (x0))),-102236.14891152491
41,87,x0,-43408.274378704424
41,88,(abs(x1)**(x0)) * ((x0) * (0.9182254887419885)),-inf
41,89,4.974986172805261,-0.407368483234639
41,90,(2.0984730167144687) + (2.8765130297632857),-0.40736848323465874
41,91,4.974986172805261,-0.407368483234639
41,92,4.974986172805261,-0.407368483234639
41,93,4.974986172805261,-0.407368483234639
41,94,(abs(x0)**(0.02533849849005238)) * ((20.199289277933868) * (0.22648520968510547)),-0.41194413903157384
41,95,abs(0.23048012826671738)**(-1.0932358087636724),-0.4073684832346724
41,96,((0.018166619677182704) / (1.1538109834909671)) * (x0),-14.053448088962044
41,97,((79.70681794182997) / (x1)) + (abs(-1.0034568824810717)**(x0)),-4.535443558932627
41,98,(abs(x1)**(x1)) - ((0.08856039601894805) / (0.42978579975049236)),-inf
41,99,((x0) - (x1)) - ((x0) - (143.6081191727968)),-25606.061477161496
42,0,(-3.1218288137578223) * (-1.5936129456782873),-0.40736848323502806
42,1,x1,-43408.274378704424
42,2,4.974986172805261,-0.407368483234639
42,3,4.974986172805261,-0.407368483234639
42,4,abs(x0)**(0.3128681716610848),-3.1621174354475627
42,5,((x0) / (x0)) * ((x1) / (6.125671530981178)),-988.6288439711537
42,6,(0.015744875555786898) * (x0),-14.053448088964512
42,7,((4.570041982854873) / (x0)) / (abs(x0)**(-1.0197289985268867)),-0.3944033730403978
42,8,4.974986172805261,-0.407368483234639
42,9,4.974986172805261,-0.407368483234639
42,10,4.974986172805261,-0.407368483234639
42,11,(abs(x0)**(x1)) + ((x1) * (0.3007446012651924)),-inf
42,12,((x1) + (-136.38178413110379)) + ((-135.90973137681658) + (x0)),-102236.14891155441
42,13,((2.0439905035241854) * (2.433957575848663)) * ((x0) / (x1)),-0.40736848323463903
42,14,(x0) + (-133.65834705743475),-25543.76984663439
42,15,4.974986172805261,-0.407368483234639
42,16,abs((x1) - (x0))**((x0) / (-0.8119835091880099)),-inf
42,17,((x0) - (x0)) / (abs(x1)**(x1)),-25.15785605248619
42,18,(-0.1343429782285495) / ((-0.018746745826857984) / (abs(0.11314987575707172)**(0.167483384986289))),-0.4073684832346741
42,19,((abs(x1)**(3.3128681736785217)) / (x1)) / ((x1) * (x1)),-3.162117435447544
42,20,((4.570045088618664) / (x0)) * (abs(x0)**(1.0197288378403435)),-0.3944033730406606
42,21,4.974986172805261,-0.407368483234639
42,22,(4.867323366449381) + ((-0.06767618051741066) * (-1.5908733888541684)),-0.407368483236636
42,23,((x1) / (-2.737161424821434)) - (abs(-0.13225537422361672)**(53.98038972964554)),-6519.311217238882
42,24,(abs(x0)**(0.025210221905775577)) / (0.22363044506373964),-0.3955191678675957
42,25,abs((x0) / (x1))**((0.16975823606763285) * (x1)),-16.207883676795582
42,26,x0,-43408.274378704424
42,27,4.974986172805261,-0.407368483234639
42,28,4.974986172805261,-0.407368483234639
42,29,abs(x0)**(0.31286817375698434),-3.1621174354475428
42,30,((11.248788207832172) + (11.796458826248873)) + ((x0) / (-6.996605572325058)),-530.3360497611587
42,31,(x0) - ((-4.974986183306921) + (x1)),-0.4073684832346396
42,32,4.974986172805261,-0.407368483234639
42,33,(abs(x1)**(0.2446072852549086)) + (abs(x1)**(0.11923579208785859)),-1.461728022143556
42,34,((-4.280457173895545) / (x1)) - ((-2.5690271116717143) + (-2.5090500028122587)),-0.3976058143755081
42,35,(x0) / ((x1) * (x1)),-24.923894492665728
42,36,abs(x0)**(0.312868173728145),-3.162117435447543
42,37,(2.0984730167144687) + (2.8765130297632857),-0.40736848323465874
42,38,((-66.18164273115552) + (x1)) + (-67.4764812378962),-25543.76984660203
42,39,4.974986172805261,-0.407368483234639
42,40,4.974986172805261,-0.407368483234639
42,41,((x0) - (0.8507256191036348)) / ((x0) / (5.077624643504213)),-0.3976085843905939
42,42,4.974986172805261,-0.407368483234639
42,43,4.974986172805261,-0.407368483234639
42,44,x1,-43408.274378704424
42,45,4.974986172805261,-0.407368483234639
42,46,4.974986172805261,-0.407368483234639
42,47,((0.6164599508572157) - (0.6085875091446615)) * ((x1) + (x1)),-14.053448088962034
42,48,4.974986172805261,-0.407368483234639
42,49,4.974986172805261,-0.407368483234639
42,50,abs(x0)**(0.3128681737049132),-3.162117435447544
42,51,((x1) + (x1)) * (abs(x0)**(-0.5435072990304906)),-206.1455938818788
42,52,((x1) * (0.0006089170706375525)) + (4.890571045834365),-0.3978857807896494
42,53,((x1) / (x1)) / (abs(1.7894025010805295)**(x0)),-25.15755209367715
42,54,4.974986172805261,-0.407368483234639
42,55,(abs(x0)**(x0)) + (abs(0.8433610686802708)**(-0.22534810667285177)),-inf
42,56,4.974986172805261,-0.407368483234639
42,57,(-2.1860973756386715) * (-2.2757386028048305),-0.4073684832346387
42,58,(-2.291914791568993) / (((x0) / (-1.993985746533239)) / (abs(x0)**(1.019728817041945))),-0.39440337304082934
42,59,(abs(0.025868957573321083)**(x1)) - (abs(x1)**(x1)),-inf
42,60,((x1) - (433.13023092432996)) * ((x0) + (x1)),-3332617385.208445
42,61,(x1) + (x1),-176378.70758643924
42,62,((4.837882126535036) - (-4.587061020380606)) / ((0.08923780966629916) * (x0)),-12.744042929865511
42,63,((0.6281474093109887) + (abs(-0.41468643640919095)**(x0))) + (4.346838413256043),-0.4073685704814837
42,64,4.974986172805261,-0.407368483234639
42,65,abs(x0)**(x0),-inf
42,66,(abs(x0)**(-1.3619936657717355)) / (-0.7765225713536682),-25.253041592542335
42,67,(x0) * (x0),-9236295699.828726
42,68,(1323.5324286374562) / (((x1) * (x1)) + ((-7.196581078756681) / (9.110691963834567))),-17.926259024869502
42,69,(0.1378155919762203) * ((x1) - (x0)),-25.15785605248619
42,70,4.974986172805261,-0.407368483234639
42,71,abs(-0.2781455448218625)**(-1.2538364227534688),-0.4073684832346457
42,72,((x0) - (x1)) / ((x1) - (x0)),-inf
42,73,4.974986172805261,-0.407368483234639
42,74,4.974986172805261,-0.407368483234639
42,75,4.974986172805261,-0.407368483234639
42,76,((-4.642974612294262e-05) / (-1.8683402832649254)) * ((x1) * (x1)),-19.45541676265158
42,77,4.974986172805261,-0.407368483234639
42,78,4.974986172805261,-0.407368483234639
42,79,(4.570045109545168) * (abs((x1) * (0.6546792700522683))**((x0) / (-0.199935514251256))),-25.15785605248619
42,80,4.974986172805261,-0.407368483234639
42,81,((-0.19313669153927643) + (5.08370775210681)) + ((x0) * (0.0006089100520738379)),-0.39788578079215575
42,82,4.974986172805261,-0.407368483234639
42,83,(2.137121797720275) / (0.4295733723203931),-0.40736848323486374
42,84,((0.16788017561295399) / (x0)) * ((x1) - (x0)),-25.15785605248619
42,85,4.974986172805261,-0.407368483234639
42,86,4.974986172805261,-0.407368483234639
42,87,(x0) - (abs(abs(0.873337950481808)**(0.06554117566520012))**((-0.5430129750156547) - (0.19079573715616271))),-43140.22429253097
42,88,4.974986172805261,-0.407368483234639
42,89,abs(x1)**(0.31286817199881173),-3.162117435447559
42,90,(-6.9492046141860655) / (((x0) / (-15.198300164136437)) + (abs(-0.41780002505170566)**(x0))),-12.744055387093633
42,91,4.974986172805261,-0.407368483234639
42,92,x0,-43408.274378704424
42,93,4.974986172805261,-0.407368483234639
42,94,abs((x1) + (x1))**((x0) - (x1)),-16.207883676795582
42,95,((x1) + (-133.658260753747)) / ((x1) / (x1)),-25543.769846610066
42,96,((x1) + (x0)) + ((x0) - (410.92454557515754)),-230077.544563228
42,97,abs(x0)**(0.3128681737171742),-3.162117435447544
42,98,4.974986172805261,-0.407368483234639
42,99,4.974986172805261,-0.407368483234639
43,0,((41.34735875852451) / (x0)) * ((1.1761247149873026) - (-1.3782351979344458)),-12.74404292986567
43,1,(abs(3.34385935736002)**(4.674544338239435)) - ((x0) + (x1)),-102360.73217263454
43,2,4.974986172805261,-0.407368483234639
43,3,4.974986172805261,-0.407368483234639
43,4,((1324.1162079338642) + (x0)) / ((x0) * (x0)),-17.85574231561858
43,5,((4.570041982854873) / (x0)) / (abs(x0)**(-1.0197289985268867)),-0.3944033730403978
43,6,abs(x0)**(0.31286817354740004),-3.1621174354475454
43,7,4.974986172805261,-0.407368483234639
43,8,((-3.11077606559566) / (abs(3.1213729687599097)**(65.08992461687022))) + (4.974982593570381),-0.4073684832475576
43,9,((x1) * (x1)) * ((3.775118784243858e-08) * (x0)),-20.89345713581956
43,10,((2.015744881412214) * (x0)) - ((x0) + (x1)),-14.053448088962178
43,11,abs(0.4062694386694585)**((0.16975823606763285) * (x1)),-24.954978794174494
43,12,((-1.3581112085548799) / (-0.278116823351057)) - ((0.35140079176632444) * (-0.2610865396645295)),-0.4073684832346551
43,13,((x0) + (21.446272805199015)) * (abs(x1)**(-0.7385170735117677)),-0.8660772749018648
43,14,(-2.2603904052147583) * (-2.200940189768718),-0.4073684832390506
43,15,4.974986172805261,-0.407368483234639
43,16,4.974986172805261,-0.407368483234639
43,17,((4.270140222422249) / (x1)) / (abs(x1)**(-1.0357329049394282)),-0.40310635380101073
43,18,(abs(0.22783108520097195)**(x1)) / ((x1) + (x0)),-25.157856052471715
43,19,((0.6281474093109887) + (abs(-0.41468643640919095)**(x0))) + (4.346838413256043),-0.4073685704814837
43,20,((x0) / (-2.042187005231749)) + (abs(0.7787856064328472)**(x0)),-11456.270568934091
